Attrition,Gender,Missing_Income,Income_Category,Missing_Education,Education_Level,Card_Category,Marital_Divorced,Marital_Married,Marital_Single,Marital_Unknown,Customer_Age,Credit_Limit,Months_on_book,Avg_Utilization_Ratio,Avg_Open_To_Buy,Total_Trans_Amt,Dependent_count,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Total_Amt_Chng_Q4_Q1,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1
0,0,0,1,0,1,1,0,0,1,0,54,1438.3,41,0.5660000000000001,624.3,4217,2,5,2,4,814,0.675,72,0.5
0,1,0,4,0,4,1,0,1,0,0,41,10873.0,35,0.139,9359.0,5089,2,3,3,4,1514,0.879,82,0.7829999999999999
1,0,0,2,0,3,1,0,1,0,0,39,7596.0,28,0.289,5397.0,2164,4,4,2,4,2199,0.633,45,0.5
1,0,0,1,0,3,1,0,1,0,0,54,2921.0,44,0.826,509.0,2612,3,5,3,2,2412,0.823,33,0.375
0,0,0,2,0,2,1,0,0,1,0,42,10136.0,30,0.0,10136.0,4429,3,4,2,3,0,0.428,78,0.47200000000000003
0,0,0,1,0,2,1,0,1,0,0,52,2187.0,36,0.5,1093.0,4222,3,4,2,3,1094,0.843,61,0.649
0,0,0,1,0,1,1,0,0,1,0,60,3302.0,48,0.762,785.0,4613,0,3,2,3,2517,0.785,85,0.932
0,1,0,4,0,1,1,1,0,0,0,40,30997.0,29,0.075,28667.0,3821,3,3,2,1,2330,0.65,81,0.841
0,0,0,1,0,1,1,0,0,1,0,48,2578.0,38,0.94,154.0,4077,1,5,2,0,2424,0.517,78,0.625
1,0,0,1,1,4,1,0,1,0,0,51,1438.3,32,0.0,1438.3,2585,1,5,3,3,0,0.905,45,0.5
0,1,0,4,0,4,1,0,0,1,0,48,3034.0,37,0.154,2566.0,4172,3,3,3,2,468,0.5529999999999999,66,0.784
0,0,0,1,1,4,1,0,0,1,0,46,1438.3,40,0.0,1438.3,4692,1,4,2,2,0,0.7559999999999999,91,0.596
0,0,1,1,0,4,1,0,0,1,0,50,2611.0,36,0.6990000000000001,787.0,4232,2,6,2,4,1824,0.711,80,0.633
0,0,0,2,0,6,1,0,1,0,0,54,2222.0,43,0.629,824.0,3960,2,5,3,2,1398,0.785,79,0.7559999999999999
1,0,0,1,0,4,1,1,0,0,0,37,3328.0,30,0.7559999999999999,811.0,2196,2,3,3,4,2517,0.5529999999999999,47,0.621
1,0,0,1,1,4,1,0,1,0,0,43,2440.0,36,0.41100000000000003,1438.0,1533,3,2,2,2,1002,0.061,42,0.105
0,0,1,1,0,3,1,0,0,1,0,54,9723.0,48,0.134,8416.0,4043,4,3,2,2,1307,0.8029999999999999,76,0.9
0,0,0,1,0,4,1,0,0,1,0,60,2346.0,55,0.9159999999999999,196.0,4592,1,4,1,0,2150,0.6659999999999999,90,0.8
0,1,0,3,0,4,4,0,1,0,0,51,26142.0,36,0.0,26142.0,3969,2,3,6,3,0,0.6509999999999999,78,0.902
1,0,1,1,0,2,1,0,0,1,0,39,12405.0,36,0.0,12405.0,3151,4,3,2,4,0,0.9490000000000001,39,0.444
0,1,0,4,0,2,1,0,0,1,0,47,17655.0,36,0.0,17655.0,3692,1,4,3,4,0,0.583,79,0.5489999999999999
0,0,0,1,1,4,1,0,1,0,0,51,4941.0,33,0.159,4155.0,3822,2,3,1,4,786,0.833,50,1.083
1,0,0,1,0,1,1,1,0,0,0,30,1644.0,19,0.0,1644.0,2533,1,6,1,2,0,0.82,44,0.517
0,0,1,1,0,4,1,0,0,1,0,34,3095.0,24,0.649,1085.0,3901,2,6,3,3,2010,0.6679999999999999,77,0.711
0,0,0,1,0,4,1,0,0,0,1,60,3828.0,36,0.0,3828.0,4470,0,4,3,1,0,0.599,58,0.812
0,0,0,1,0,1,1,0,0,1,0,49,2182.0,36,0.789,460.0,5377,2,6,2,2,1722,0.937,86,0.654
0,1,0,3,1,4,1,0,0,1,0,51,13906.0,42,0.10300000000000001,12476.0,3856,2,3,3,2,1430,0.772,68,1.061
0,1,0,4,0,2,1,0,1,0,0,50,10588.0,36,0.094,9594.0,4623,1,6,3,2,994,0.7859999999999999,84,0.585
0,0,0,1,0,5,1,0,0,1,0,32,2973.0,16,0.823,527.0,3769,2,3,3,2,2446,0.612,78,0.95
1,0,1,1,0,5,1,0,1,0,0,50,4045.0,36,0.0,4045.0,2438,2,5,2,4,0,0.66,41,0.46399999999999997
0,1,0,4,0,4,1,0,1,0,0,40,2165.0,36,0.677,700.0,3672,4,3,3,2,1465,0.622,64,0.73
1,0,0,1,0,4,1,0,1,0,0,34,5845.0,29,0.0,5845.0,2308,2,5,2,2,0,0.504,35,0.591
0,1,0,5,1,4,1,0,0,1,0,50,15341.0,37,0.066,14325.0,2916,2,6,3,4,1016,0.7090000000000001,65,0.5479999999999999
0,1,0,3,0,3,1,0,1,0,0,45,3035.0,26,0.494,1537.0,4275,4,6,2,2,1498,0.903,67,0.675
0,0,1,1,0,2,1,0,0,1,0,45,1986.0,25,0.525,944.0,4303,3,4,2,1,1042,0.593,59,0.7879999999999999
0,0,0,1,0,3,1,0,1,0,0,45,4602.0,37,0.33,3085.0,3520,3,4,3,1,1517,1.2919999999999998,66,1.0
1,0,0,1,0,1,1,0,0,1,0,43,2689.0,36,0.887,305.0,1941,5,5,3,4,2384,0.365,53,0.6559999999999999
0,1,0,2,1,4,1,0,0,1,0,65,9383.0,54,0.08800000000000001,8554.0,5783,0,5,1,4,829,0.515,73,0.622
0,0,0,1,0,4,1,0,0,1,0,47,1438.3,37,0.542,658.3,4422,4,4,3,2,780,0.66,59,0.8440000000000001
1,0,0,1,0,1,1,0,0,1,0,42,1443.0,23,0.0,1443.0,2092,2,4,2,3,0,0.529,38,0.31
0,0,0,1,0,4,1,0,0,1,0,51,2847.0,39,0.731,765.0,3672,4,3,2,1,2082,0.787,59,0.5529999999999999
0,1,0,4,0,2,1,0,0,1,0,44,15638.0,37,0.111,13909.0,4396,5,4,2,3,1729,0.843,83,0.5660000000000001
0,1,0,5,0,5,1,0,1,0,0,43,10700.0,36,0.126,9354.0,4054,2,3,3,2,1346,0.639,68,0.7
1,0,0,1,0,4,1,0,0,1,0,44,1438.3,36,0.0,1438.3,1944,2,5,2,4,0,0.42100000000000004,36,0.5
1,0,0,2,0,5,1,0,1,0,0,50,1694.0,41,0.28300000000000003,1215.0,2349,1,6,3,3,479,0.838,42,0.312
1,0,1,1,0,2,1,1,0,0,0,53,7939.0,36,0.0,7939.0,2269,3,4,3,6,0,0.551,42,0.312
0,0,0,1,0,4,1,0,0,1,0,42,2555.0,35,0.621,968.0,4193,3,3,2,2,1587,1.088,79,0.8809999999999999
0,0,0,1,1,4,1,0,0,1,0,55,2850.0,36,0.883,333.0,4320,2,3,1,2,2517,0.625,85,0.735
0,1,0,3,0,2,1,0,0,1,0,59,8973.0,51,0.145,7673.0,4699,1,6,2,4,1300,0.568,72,0.7140000000000001
0,0,0,2,1,4,1,0,0,1,0,58,6960.0,53,0.221,5424.0,3112,1,3,3,1,1536,0.43700000000000006,79,0.5489999999999999
0,0,0,1,0,3,1,0,1,0,0,60,4167.0,41,0.0,4167.0,5039,2,6,2,2,0,0.917,85,0.809
0,0,1,1,0,1,1,0,1,0,0,49,5099.0,36,0.231,3921.0,3819,2,4,3,2,1178,0.912,82,0.8640000000000001
0,0,1,1,0,4,1,1,0,0,0,42,2782.0,36,0.6409999999999999,1000.0,4669,4,3,3,1,1782,0.853,93,0.755
0,0,0,1,0,4,1,0,1,0,0,44,1480.0,27,0.687,463.0,5245,3,3,1,4,1017,1.008,80,0.86
0,1,0,4,0,2,1,0,0,1,0,56,5070.0,45,0.0,5070.0,3651,1,4,1,3,0,1.01,76,0.652
0,1,0,4,1,4,1,0,0,1,0,52,2757.0,41,0.517,1332.0,3992,2,3,3,1,1425,0.574,76,1.054
0,1,0,4,1,4,1,0,1,0,0,54,5774.0,43,0.263,4255.0,4444,2,6,3,2,1519,0.45799999999999996,70,0.667
0,1,0,3,0,4,1,0,1,0,0,55,6054.0,44,0.182,4951.0,3998,2,6,6,3,1103,0.613,80,0.7390000000000001
0,1,0,3,1,4,1,0,0,1,0,57,19090.0,43,0.0,19090.0,4712,1,3,3,1,0,0.53,88,0.517
0,0,0,1,1,4,1,0,1,0,0,43,2069.0,31,0.406,1230.0,4117,2,6,3,3,839,0.9229999999999999,70,0.7070000000000001
0,0,0,1,0,4,1,0,1,0,0,47,2447.0,37,0.8059999999999999,474.0,4784,4,3,1,3,1973,0.47600000000000003,75,0.562
0,0,0,1,0,1,1,0,1,0,0,56,3022.0,47,0.5379999999999999,1395.0,4390,1,6,1,2,1627,0.835,82,0.7829999999999999
0,0,0,1,0,4,1,0,1,0,0,44,4473.0,36,0.0,4473.0,4047,2,5,1,3,0,0.5429999999999999,56,0.75
0,0,0,1,0,6,1,0,0,0,1,54,5267.0,43,0.0,5267.0,4196,1,4,6,4,0,0.631,81,0.588
0,1,0,4,0,4,1,0,0,1,0,37,7199.0,29,0.177,5925.0,4552,3,6,2,4,1274,0.639,100,0.7859999999999999
0,0,0,1,0,4,1,0,1,0,0,49,1438.3,38,0.0,1438.3,4497,2,3,4,2,0,0.584,79,0.612
1,0,0,1,1,4,1,0,0,1,0,51,3245.0,43,0.0,3245.0,1977,2,5,3,2,0,0.5529999999999999,29,0.261
0,0,0,2,1,4,1,0,0,1,0,47,3888.0,40,0.647,1371.0,4377,5,4,3,4,2517,0.6409999999999999,88,0.725
0,0,1,1,1,4,1,0,1,0,0,45,14728.0,40,0.0,14728.0,4660,5,3,2,2,0,0.708,85,0.735
1,0,0,2,0,2,1,0,0,1,0,38,1438.3,31,0.0,1438.3,1986,4,4,3,2,0,0.406,52,0.486
1,1,0,2,1,4,1,0,0,1,0,48,11272.0,43,0.155,9528.0,1455,4,2,3,2,1744,0.34700000000000003,34,0.214
0,0,0,1,0,4,1,0,0,0,1,49,2705.0,36,0.621,1024.0,4265,3,4,3,3,1681,0.5770000000000001,87,0.7759999999999999
0,1,0,4,0,4,1,0,1,0,0,41,12270.0,27,0.0,12270.0,4578,4,4,2,4,0,0.5429999999999999,67,0.8109999999999999
0,0,0,1,0,1,1,0,0,1,0,54,3006.0,43,0.21100000000000002,2373.0,5177,2,6,1,4,633,0.733,66,0.65
0,1,0,4,0,1,1,0,0,1,0,39,7901.0,36,0.15,6717.0,3667,2,6,2,4,1184,0.863,66,0.784
0,1,0,4,0,2,1,0,0,1,0,38,5983.0,29,0.315,4098.0,4141,0,3,3,2,1885,0.601,65,0.711
0,1,0,2,0,3,1,0,0,1,0,64,7362.0,53,0.259,5455.0,4065,0,6,3,2,1907,0.693,65,0.711
0,1,0,4,0,6,1,0,0,1,0,55,3046.0,36,0.7929999999999999,631.0,3153,2,6,3,3,2415,0.49200000000000005,57,0.583
0,1,0,5,0,1,1,0,1,0,0,50,34516.0,40,0.054000000000000006,32645.0,4054,2,3,1,1,1871,0.35600000000000004,75,0.364
1,0,1,1,0,6,1,0,1,0,0,55,12972.0,39,0.11,11548.0,2238,1,1,3,3,1424,0.525,36,0.2
0,0,1,1,0,4,1,0,0,1,0,44,17785.0,37,0.071,16526.0,3890,5,3,1,1,1259,0.8059999999999999,72,1.1179999999999999
0,1,0,5,0,2,1,0,0,1,0,55,3029.0,49,0.49700000000000005,1524.0,2394,2,6,3,4,1505,0.56,50,0.47100000000000003
0,1,1,1,0,4,1,1,0,0,0,58,9097.0,36,0.182,7441.0,4174,0,4,2,2,1656,0.813,85,0.7
0,0,0,1,0,1,1,0,0,1,0,51,1438.3,44,0.0,1438.3,4488,2,6,1,4,0,0.8270000000000001,84,0.826
0,1,0,4,0,1,1,0,0,0,1,58,2375.0,46,0.49,1212.0,4769,3,3,1,3,1163,0.917,80,0.905
1,0,0,1,0,4,1,0,0,0,1,47,8109.0,36,0.0,8109.0,1835,3,5,2,2,0,0.601,43,0.344
0,0,0,2,0,5,1,0,0,1,0,53,2618.0,43,0.774,592.0,4198,1,5,1,0,2026,0.669,68,0.619
0,0,1,1,0,1,1,0,1,0,0,42,3549.0,30,0.0,3549.0,3921,3,3,2,1,0,0.584,63,0.8
0,1,0,1,0,4,1,0,0,1,0,45,2718.0,36,0.542,1244.0,3542,5,4,2,1,1474,0.71,59,0.639
0,0,0,1,0,4,1,0,1,0,0,60,2230.0,51,0.805,434.0,4929,0,6,1,2,1796,0.637,61,0.488
1,0,0,1,0,3,1,0,0,1,0,42,3802.0,36,0.342,2502.0,2165,3,3,3,4,1300,0.627,36,0.385
0,0,0,1,0,1,1,0,1,0,0,55,2736.0,43,0.363,1743.0,4078,2,6,2,3,993,1.06,85,0.977
0,0,0,1,0,2,1,0,1,0,0,51,2258.0,37,0.5539999999999999,1008.0,4368,2,3,2,1,1250,0.611,75,0.596
1,0,0,1,0,4,1,0,1,0,0,51,1438.3,39,0.0,1438.3,2492,1,5,3,2,0,0.885,35,0.29600000000000004
1,1,0,1,1,4,1,0,0,1,0,65,2954.0,36,0.852,437.0,1909,2,4,2,3,2517,0.619,28,0.474
0,1,0,4,0,4,1,0,1,0,0,50,11882.0,31,0.124,10410.0,3291,4,6,3,2,1472,0.413,62,0.722
0,0,0,1,0,1,1,0,1,0,0,49,1438.3,36,0.0,1438.3,4205,3,5,3,4,0,0.929,88,0.66
0,0,0,1,0,4,1,0,0,1,0,38,1438.3,25,0.374,900.3,4093,2,6,2,2,538,0.675,73,0.659
0,0,0,1,0,6,1,0,0,1,0,54,2778.0,36,0.267,2035.0,4515,3,4,2,2,743,0.812,74,0.51
0,0,0,1,0,2,1,0,1,0,0,54,2474.0,42,0.622,935.0,4884,1,3,5,4,1539,0.649,80,0.509
0,0,0,2,1,4,1,0,0,1,0,54,5632.0,43,0.28300000000000003,4036.0,3557,3,6,3,4,1596,0.951,64,1.065
1,0,1,1,0,4,1,0,0,1,0,49,11025.0,38,0.0,11025.0,1902,3,1,2,4,0,0.501,28,0.273
0,0,0,1,0,4,1,0,0,1,0,43,2642.0,38,0.9,265.0,4780,1,3,3,3,2377,0.8290000000000001,88,0.725
0,1,0,4,0,4,1,0,1,0,0,43,30357.0,28,0.040999999999999995,29102.0,4435,2,5,6,3,1255,0.7879999999999999,68,0.889
0,0,0,1,0,1,1,1,0,0,0,57,2201.0,47,0.645,781.0,4256,1,6,6,1,1420,0.762,70,0.591
1,0,0,1,1,4,1,0,1,0,0,46,2002.0,42,0.0,2002.0,2423,2,1,0,4,0,0.8029999999999999,39,0.857
0,0,1,1,0,2,1,0,0,0,1,43,8777.0,36,0.287,6260.0,4551,3,3,3,2,2517,0.696,83,0.7290000000000001
1,0,0,1,1,4,1,0,0,1,0,53,2575.0,36,0.16,2164.0,2423,2,3,3,4,411,0.833,43,0.593
0,0,0,2,0,5,1,0,0,1,0,43,5182.0,24,0.31,3575.0,5235,3,3,3,4,1607,0.8740000000000001,92,0.586
0,1,0,3,0,1,1,0,1,0,0,49,3783.0,42,0.0,3783.0,4383,2,3,3,2,0,0.59,82,0.7829999999999999
0,1,0,5,0,1,1,0,1,0,0,51,34516.0,40,0.0,34516.0,3847,3,3,5,3,0,0.922,74,0.805
0,0,0,1,0,2,1,0,0,0,1,46,1515.0,41,0.0,1515.0,3894,3,2,1,4,0,0.8190000000000001,60,0.818
0,0,0,1,0,2,1,0,1,0,0,56,2865.0,47,0.706,843.0,3441,3,6,3,4,2022,0.547,66,0.65
0,0,0,2,0,4,1,0,0,1,0,46,2711.0,34,0.0,2711.0,4795,4,6,2,1,0,0.636,65,1.031
0,0,0,1,1,4,1,0,0,1,0,54,2341.0,47,0.662,791.0,3406,2,3,2,3,1550,0.6559999999999999,57,1.4780000000000002
0,1,0,4,0,2,1,0,0,1,0,51,13287.0,45,0.14,11423.0,3851,1,6,1,3,1864,0.603,75,0.705
0,0,0,1,0,4,1,0,1,0,0,33,1438.3,20,0.0,1438.3,4530,3,5,1,3,0,0.8959999999999999,72,0.636
1,1,0,2,0,2,1,0,0,0,1,41,1639.0,33,0.0,1639.0,2242,3,4,3,4,0,0.48100000000000004,44,0.5710000000000001
0,1,0,3,0,4,1,0,1,0,0,55,5668.0,49,0.444,3151.0,3382,3,3,1,4,2517,0.7040000000000001,56,0.9309999999999999
1,1,0,5,0,1,1,0,0,1,0,55,24542.0,41,0.096,22188.0,984,1,3,4,4,2354,0.314,24,0.263
0,0,0,1,0,4,1,0,1,0,0,41,1959.0,29,0.647,691.0,4275,3,6,3,1,1268,0.731,61,0.649
1,0,0,1,0,1,1,0,0,1,0,50,1838.0,37,0.0,1838.0,2461,1,3,2,4,0,0.743,47,1.136
1,0,0,1,0,4,1,0,0,0,1,36,3111.0,36,0.809,594.0,2367,2,5,2,4,2517,0.6459999999999999,41,0.519
0,0,0,1,0,2,1,0,0,1,0,39,3927.0,27,0.183,3207.0,4230,0,4,3,3,720,0.63,93,0.898
0,0,0,1,0,1,1,0,1,0,0,38,4345.0,26,0.193,3507.0,4770,1,5,1,1,838,0.593,62,0.722
0,0,0,1,0,4,1,0,0,0,1,46,3003.0,39,0.484,1549.0,4378,2,5,2,2,1454,0.595,96,0.5479999999999999
1,0,0,1,0,2,1,0,0,1,0,40,1438.3,36,0.37799999999999995,894.3,2294,1,4,3,2,544,0.5429999999999999,40,0.7390000000000001
0,1,0,3,0,1,1,0,0,1,0,58,2541.0,46,0.414,1488.0,4552,1,6,3,1,1053,0.9259999999999999,82,0.745
1,0,0,1,0,1,1,0,0,1,0,43,2422.0,36,0.419,1408.0,2437,4,5,3,2,1014,0.688,44,0.467
1,0,0,1,0,1,1,0,0,1,0,56,1440.0,43,0.841,229.0,2141,2,1,2,4,1211,0.465,40,0.48100000000000004
0,1,0,4,0,3,1,0,0,1,0,58,26108.0,47,0.044000000000000004,24962.0,3677,4,6,3,0,1146,0.47600000000000003,70,0.892
1,0,0,1,0,1,1,0,0,1,0,29,2516.0,36,0.919,204.0,2321,1,3,2,4,2312,0.625,36,0.5
1,0,0,2,0,6,1,1,0,0,0,48,3646.0,35,0.287,2599.0,1969,4,4,3,2,1047,0.633,38,0.52
0,0,0,2,0,1,1,0,0,1,0,61,2214.0,55,0.9590000000000001,91.0,4478,0,6,1,2,2123,0.64,77,0.7909999999999999
0,1,0,4,0,3,1,0,0,1,0,51,11862.0,43,0.0,11862.0,4101,2,5,3,3,0,0.52,88,0.66
0,0,1,1,0,3,1,0,1,0,0,44,8729.0,36,0.163,7302.0,5347,3,3,1,4,1427,0.8290000000000001,96,0.524
0,0,1,1,0,1,1,0,0,1,0,35,2423.0,29,0.0,2423.0,4651,2,3,1,1,0,0.6629999999999999,69,0.568
1,0,0,1,0,1,1,1,0,0,0,48,4073.0,36,0.618,1556.0,2059,3,5,3,2,2517,0.575,43,0.433
0,1,0,1,0,4,1,0,1,0,0,26,9916.0,36,0.0,9916.0,3477,0,5,2,4,0,0.7929999999999999,65,0.667
0,0,0,1,0,4,1,0,1,0,0,39,1438.3,29,0.66,489.3,4222,1,4,2,4,949,0.736,65,0.667
0,1,0,4,0,3,1,0,1,0,0,38,6452.0,36,0.17800000000000002,5301.0,4835,2,3,3,3,1151,0.884,84,0.7140000000000001
1,0,0,1,0,6,1,0,0,1,0,51,1952.0,45,0.723,541.0,2452,1,5,3,1,1411,0.642,44,0.63
0,0,0,1,0,1,1,0,1,0,0,37,1438.3,36,0.45,791.3,4803,2,6,5,4,647,0.889,64,0.684
0,0,1,1,0,6,1,0,0,1,0,53,4500.0,49,0.0,4500.0,4579,2,3,2,2,0,0.7609999999999999,78,0.8140000000000001
0,0,0,1,0,2,1,0,0,1,0,53,2252.0,41,0.804,441.0,4201,2,4,1,2,1811,0.68,68,1.125
0,0,0,1,0,1,1,0,0,1,0,39,2370.0,36,0.857,339.0,4000,2,3,2,3,2031,0.889,79,0.975
0,0,0,2,0,2,1,0,0,1,0,56,2610.0,44,0.762,622.0,4127,4,3,2,2,1988,0.5760000000000001,69,0.5329999999999999
0,0,0,1,1,4,1,0,1,0,0,52,2294.0,41,0.779,507.0,3904,4,3,3,3,1787,0.748,76,0.8540000000000001
0,0,1,1,0,4,1,1,0,0,0,51,5062.0,36,0.32799999999999996,3403.0,4243,2,4,3,4,1659,0.836,102,0.672
0,0,0,1,1,4,1,0,1,0,0,43,2415.0,30,0.601,963.0,3970,3,5,2,2,1452,0.609,68,0.619
0,0,0,1,0,2,1,0,0,1,0,51,2918.0,45,0.7020000000000001,869.0,3818,1,3,3,3,2049,0.501,61,0.605
0,0,0,1,0,4,1,0,0,1,0,53,2708.0,36,0.8390000000000001,437.0,4812,2,5,1,4,2271,0.61,83,0.7659999999999999
0,0,0,1,0,2,1,0,1,0,0,54,3666.0,36,0.474,1927.0,4735,3,5,1,4,1739,0.779,84,0.826
0,0,0,2,0,2,1,0,1,0,0,36,1438.3,30,0.0,1438.3,4591,4,3,3,1,0,0.71,74,0.644
1,0,0,1,0,2,1,0,1,0,0,53,1438.3,41,0.0,1438.3,1587,0,3,3,4,0,0.387,42,0.44799999999999995
1,0,1,1,0,1,1,1,0,0,0,39,2809.0,36,0.0,2809.0,2466,3,4,3,3,0,0.8540000000000001,40,0.5379999999999999
0,1,0,4,0,4,1,0,1,0,0,46,26303.0,31,0.09,23927.0,3586,3,5,2,4,2376,0.583,67,0.914
0,1,0,4,0,4,1,0,0,1,0,56,15982.0,46,0.0,15982.0,4503,2,6,2,3,0,0.687,80,0.667
0,0,1,1,0,4,1,0,1,0,0,40,25060.0,25,0.0,25060.0,3749,4,6,2,1,0,0.758,61,0.743
0,0,0,2,0,2,1,0,0,1,0,42,1545.0,29,0.486,794.0,4477,3,6,3,2,751,0.551,62,0.59
0,0,0,1,0,4,1,0,0,1,0,43,1438.3,38,0.42,834.3,4469,5,6,2,2,604,0.7709999999999999,85,0.932
0,1,0,3,0,5,1,0,0,0,1,43,4112.0,37,0.27399999999999997,2984.0,4446,1,4,3,4,1128,0.5870000000000001,75,0.667
0,0,0,1,0,4,1,0,1,0,0,47,1451.0,27,0.0,1451.0,3866,3,3,3,0,0,0.5,72,0.7140000000000001
0,0,1,1,0,4,1,0,0,1,0,49,16424.0,42,0.083,15056.0,4025,4,5,3,2,1368,0.55,79,0.8809999999999999
0,0,0,1,0,1,1,0,1,0,0,48,2340.0,41,0.718,660.0,4751,4,5,3,4,1680,0.7909999999999999,83,0.804
0,0,0,1,0,4,1,0,1,0,0,47,1926.0,34,0.456,1047.0,4385,4,5,3,4,879,0.536,71,0.614
1,1,0,2,0,5,1,0,1,0,0,48,2954.0,36,0.315,2023.0,2433,3,3,2,4,931,0.575,29,0.381
1,0,0,2,0,2,1,0,1,0,0,36,1848.0,36,0.0,1848.0,2775,2,4,3,2,0,0.9059999999999999,33,0.435
0,0,1,1,1,4,1,0,1,0,0,47,1634.0,38,0.895,171.0,4397,3,5,1,4,1463,0.873,72,0.565
0,0,0,1,0,1,1,0,0,1,0,49,4328.0,36,0.47600000000000003,2270.0,3421,3,4,1,4,2058,0.835,61,1.033
0,0,0,1,0,2,1,0,1,0,0,51,2943.0,32,0.7240000000000001,812.0,4554,3,6,3,3,2131,0.597,75,0.562
0,0,0,1,1,4,1,0,1,0,0,54,2611.0,46,0.602,1038.0,4899,2,4,3,3,1573,0.902,68,0.581
0,0,0,1,0,4,1,0,0,1,0,43,2419.0,37,0.0,2419.0,3888,4,5,1,3,0,0.762,63,0.853
0,0,0,2,0,4,1,0,1,0,0,49,5481.0,38,0.0,5481.0,3380,1,5,2,2,0,0.784,73,0.78
0,0,0,1,1,4,1,0,0,1,0,40,2129.0,25,0.708,622.0,3655,4,4,1,1,1507,0.636,70,0.667
0,1,0,3,1,4,1,0,1,0,0,40,9026.0,27,0.256,6714.0,2229,3,6,2,4,2312,0.561,37,0.762
0,1,0,2,1,4,1,0,0,0,1,48,1761.0,43,0.7090000000000001,512.0,4410,2,5,2,2,1249,0.9359999999999999,73,0.622
1,1,0,1,0,1,1,0,1,0,0,60,3316.0,36,0.0,3316.0,1684,1,1,3,4,0,0.37200000000000005,19,0.188
1,0,1,1,0,6,1,0,0,1,0,50,1970.0,46,0.75,493.0,2493,1,6,4,3,1477,0.662,44,0.5710000000000001
0,0,0,1,0,2,1,0,1,0,0,46,1438.3,41,0.0,1438.3,4200,4,6,3,1,0,0.9209999999999999,86,0.536
0,0,1,1,0,1,1,0,1,0,0,35,2278.0,29,0.5720000000000001,975.0,5101,3,3,3,1,1303,0.645,76,0.617
0,1,0,2,1,4,1,0,0,1,0,65,13364.0,56,0.099,12046.0,4548,1,6,2,4,1318,1.063,54,0.862
0,1,0,3,0,4,1,0,0,1,0,52,2801.0,36,0.8809999999999999,334.0,4926,3,5,2,2,2467,0.701,90,0.731
0,1,1,1,0,4,1,0,0,1,0,44,28292.0,36,0.0,28292.0,3948,2,6,3,1,0,0.542,60,0.5379999999999999
0,0,0,1,0,3,1,0,1,0,0,35,2933.0,31,0.345,1922.0,5089,4,3,3,4,1011,0.8140000000000001,71,0.868
0,1,0,4,0,4,1,0,1,0,0,45,21630.0,36,0.0,21630.0,4584,3,6,3,2,0,0.804,84,0.75
0,0,0,1,1,4,1,0,1,0,0,56,3132.0,45,0.7120000000000001,902.0,4412,1,4,1,2,2230,0.78,73,0.659
0,0,0,2,0,2,1,0,1,0,0,50,2961.0,43,0.6920000000000001,913.0,4056,1,4,3,4,2048,0.9129999999999999,92,0.769
1,0,1,1,0,4,1,0,1,0,0,52,4173.0,39,0.424,2402.0,2554,3,3,3,2,1771,0.711,47,0.516
0,0,1,1,0,2,1,0,0,1,0,37,2458.0,28,0.261,1816.0,4627,1,4,3,2,642,0.6659999999999999,90,0.698
0,1,0,3,0,3,1,0,1,0,0,44,12229.0,36,0.08199999999999999,11232.0,4284,2,5,3,4,997,0.8109999999999999,75,0.596
0,0,0,1,0,4,1,0,1,0,0,35,2272.0,21,0.266,1668.0,4614,3,3,1,1,604,0.987,75,0.9740000000000001
0,1,0,5,0,1,1,0,1,0,0,42,6953.0,37,0.20800000000000002,5508.0,3700,4,3,2,4,1445,0.591,80,0.569
0,0,0,2,0,3,1,0,1,0,0,48,1792.0,37,0.521,859.0,4120,4,3,6,2,933,0.821,78,0.773
0,0,0,1,0,6,1,0,0,1,0,47,2765.0,36,0.326,1864.0,4990,4,3,2,2,901,0.898,80,0.905
1,0,0,1,1,4,1,0,1,0,0,43,2895.0,29,0.0,2895.0,2473,4,6,2,3,0,0.6629999999999999,42,0.273
0,0,0,1,0,1,1,0,0,1,0,39,6904.0,34,0.166,5756.0,3485,1,3,1,4,1148,0.649,84,0.615
1,1,0,2,0,2,1,0,1,0,0,39,2220.0,30,0.0,2220.0,2859,2,5,3,3,0,0.872,55,0.833
0,0,0,1,0,2,1,0,1,0,0,48,1495.0,34,0.0,1495.0,3878,3,5,2,2,0,0.802,63,0.703
0,0,0,1,1,4,1,0,1,0,0,42,2541.0,37,0.55,1143.0,4698,5,5,2,3,1398,0.635,88,0.833
0,0,1,1,0,4,1,0,0,1,0,34,7531.0,19,0.0,7531.0,3833,3,6,1,2,0,1.0070000000000001,71,0.578
0,0,1,1,0,5,1,0,0,0,1,47,8644.0,29,0.161,7253.0,4272,4,5,2,1,1391,0.8959999999999999,59,0.6859999999999999
0,0,0,2,0,3,1,0,0,1,0,43,1531.0,36,0.0,1531.0,4152,4,6,3,1,0,0.7040000000000001,77,0.54
0,0,0,1,0,4,1,0,1,0,0,50,2884.0,32,0.73,780.0,4486,2,3,3,4,2104,0.857,93,0.86
1,0,1,1,1,4,1,0,0,1,0,55,10241.0,36,0.151,8696.0,2513,2,4,3,2,1545,0.581,47,0.424
0,0,0,2,0,5,1,0,0,1,0,50,4182.0,38,0.0,4182.0,4693,1,3,1,4,0,0.853,82,0.608
