longitude,latitude,housing_median_age,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,rooms_per_household
-117.92,33.62,35.0,335.0,727.0,316.0,6.5842,458500.0,1.0,0.0,0.0,0.0,5.762658227848101
-117.92,33.61,18.0,425.0,425.0,288.0,5.3369,312500.0,1.0,0.0,0.0,0.0,5.340277777777778
-117.93,33.62,34.0,498.0,1052.0,468.0,5.6315,484600.0,1.0,0.0,0.0,0.0,4.5405982905982905
-117.94,33.62,28.0,390.0,832.0,349.0,6.5928,439100.0,1.0,0.0,0.0,0.0,5.0573065902578795
-117.96,33.6,34.0,230.0,384.0,197.0,5.2333,471400.0,0.0,0.0,0.0,1.0,4.868020304568528
-117.93,33.61,27.0,465.0,791.0,358.0,3.8125,366700.0,1.0,0.0,0.0,0.0,5.044692737430168
-117.94,33.65,20.0,1073.0,2327.0,963.0,5.6637,222100.0,1.0,0.0,0.0,0.0,5.686396677050882
-117.93,33.65,35.0,413.0,1473.0,402.0,4.4211,215200.0,1.0,0.0,0.0,0.0,5.3059701492537314
-117.93,33.64,31.0,356.0,1252.0,373.0,2.7143,185400.0,1.0,0.0,0.0,0.0,3.46112600536193
-117.94,33.64,18.0,426.0,871.0,399.0,2.6221,272000.0,1.0,0.0,0.0,0.0,4.679197994987469
-117.93,33.64,24.0,396.0,1478.0,404.0,2.5301,192900.0,1.0,0.0,0.0,0.0,3.452970297029703
-117.92,33.64,24.0,695.0,1623.0,611.0,3.0708,188700.0,1.0,0.0,0.0,0.0,4.155482815057283
-117.94,33.64,24.0,307.0,470.0,333.0,1.6389,225000.0,1.0,0.0,0.0,0.0,3.294294294294294
-117.93,33.64,15.0,514.0,1335.0,434.0,2.7543,177800.0,1.0,0.0,0.0,0.0,3.9331797235023043
-117.95,33.63,27.0,481.0,1082.0,443.0,5.8777,358800.0,1.0,0.0,0.0,0.0,5.618510158013544
-117.95,33.63,27.0,183.0,513.0,171.0,6.0,381500.0,1.0,0.0,0.0,0.0,5.2105263157894735
-117.93,33.63,10.0,732.0,1332.0,646.0,4.6161,226300.0,1.0,0.0,0.0,0.0,4.281733746130031
-117.95,33.63,17.0,1547.0,2688.0,1535.0,3.9917,271600.0,1.0,0.0,0.0,0.0,4.394136807817589
-117.91,33.65,19.0,421.0,1118.0,394.0,4.1029,213400.0,1.0,0.0,0.0,0.0,4.032994923857868
-117.92,33.64,5.0,287.0,497.0,244.0,2.75,225000.0,1.0,0.0,0.0,0.0,3.889344262295082
-117.92,33.65,15.0,477.0,1330.0,424.0,3.4417,182500.0,1.0,0.0,0.0,0.0,3.0872641509433962
-117.93,33.65,29.0,375.0,1198.0,362.0,3.5179,225000.0,1.0,0.0,0.0,0.0,3.4613259668508287
-117.91,33.65,24.0,494.0,814.0,459.0,2.1074,181300.0,1.0,0.0,0.0,0.0,3.2549019607843137
-117.92,33.65,28.0,423.0,807.0,425.0,0.9702,225400.0,1.0,0.0,0.0,0.0,2.5576470588235294
-117.92,33.65,25.0,470.0,1314.0,473.0,4.1026,211500.0,1.0,0.0,0.0,0.0,3.5496828752642706
-117.92,33.65,20.0,393.0,856.0,360.0,3.184,220000.0,1.0,0.0,0.0,0.0,3.863888888888889
-117.93,33.65,27.0,406.0,1063.0,376.0,2.75,275000.0,1.0,0.0,0.0,0.0,3.4122340425531914
-117.92,33.68,28.0,597.0,1397.0,560.0,4.8125,244600.0,1.0,0.0,0.0,0.0,6.066071428571429
-117.93,33.67,27.0,472.0,1391.0,481.0,8.1001,336500.0,1.0,0.0,0.0,0.0,7.301455301455301
-117.94,33.67,26.0,314.0,925.0,323.0,8.1839,367000.0,1.0,0.0,0.0,0.0,7.900928792569659
-117.94,33.66,16.0,450.0,963.0,411.0,5.5,224100.0,1.0,0.0,0.0,0.0,5.097323600973236
-117.94,33.65,15.0,443.0,1015.0,419.0,5.2732,209700.0,1.0,0.0,0.0,0.0,4.81145584725537
-117.93,33.65,34.0,425.0,1559.0,429.0,4.2036,220100.0,1.0,0.0,0.0,0.0,4.9906759906759905
-117.93,33.69,19.0,439.0,1156.0,424.0,5.01,263800.0,1.0,0.0,0.0,0.0,6.136792452830188
-117.93,33.69,26.0,473.0,1258.0,469.0,6.4441,261000.0,1.0,0.0,0.0,0.0,6.017057569296376
-117.92,33.68,25.0,454.0,1024.0,428.0,4.4732,245600.0,1.0,0.0,0.0,0.0,4.712616822429907
-117.93,33.68,33.0,432.0,1197.0,429.0,5.069,264200.0,1.0,0.0,0.0,0.0,6.20979020979021
-117.94,33.68,26.0,539.0,1504.0,520.0,7.4056,374200.0,1.0,0.0,0.0,0.0,8.044230769230769
-117.92,33.67,14.0,1679.0,3148.0,1589.0,4.2071,430900.0,1.0,0.0,0.0,0.0,3.9169288860918816
-117.93,33.66,18.0,250.0,702.0,246.0,9.6062,414700.0,1.0,0.0,0.0,0.0,8.304878048780488
-117.93,33.65,26.0,1546.0,4738.0,1477.0,3.1483,213000.0,1.0,0.0,0.0,0.0,3.947867298578199
-117.91,33.69,30.0,426.0,1289.0,423.0,5.2815,229500.0,1.0,0.0,0.0,0.0,6.392434988179669
-117.91,33.67,16.0,2276.0,5014.0,2116.0,3.512,218400.0,1.0,0.0,0.0,0.0,3.7622873345935726
-117.9,33.68,25.0,1159.0,3903.0,1139.0,4.8359,249200.0,1.0,0.0,0.0,0.0,6.198419666374012
-117.9,33.67,26.0,393.0,1333.0,392.0,6.1601,266100.0,1.0,0.0,0.0,0.0,6.395408163265306
-117.89,33.68,26.0,504.0,1452.0,491.0,5.0853,260300.0,1.0,0.0,0.0,0.0,5.916496945010183
-117.9,33.67,25.0,98.0,311.0,93.0,6.6833,275900.0,1.0,0.0,0.0,0.0,6.870967741935484
-117.91,33.67,32.0,562.0,1475.0,569.0,4.4625,253500.0,1.0,0.0,0.0,0.0,5.3743409490333915
-117.91,33.66,26.0,1326.0,2681.0,1116.0,4.0341,243300.0,1.0,0.0,0.0,0.0,5.162186379928316
-117.91,33.65,14.0,759.0,1584.0,703.0,4.0417,180900.0,1.0,0.0,0.0,0.0,3.6955903271692745
-117.91,33.66,21.0,505.0,1099.0,434.0,3.225,193800.0,1.0,0.0,0.0,0.0,3.935483870967742
-117.9,33.66,22.0,938.0,1952.0,938.0,3.1667,161000.0,1.0,0.0,0.0,0.0,3.8038379530916844
-117.9,33.66,4.0,91.0,623.0,84.0,6.6369,192600.0,1.0,0.0,0.0,0.0,5.428571428571429
-117.9,33.69,13.0,1675.0,4071.0,1582.0,5.422,316600.0,1.0,0.0,0.0,0.0,6.287610619469026
-117.87,33.69,4.0,768.0,983.0,655.0,3.7174,275000.0,1.0,0.0,0.0,0.0,3.56793893129771
-117.89,33.68,8.0,1575.0,2389.0,1371.0,3.3409,181300.0,1.0,0.0,0.0,0.0,3.849744711889132
-117.88,33.69,20.0,976.0,2734.0,1000.0,5.2138,233100.0,1.0,0.0,0.0,0.0,5.33
-117.86,33.71,21.0,406.0,2246.0,400.0,3.152,152800.0,1.0,0.0,0.0,0.0,4.4875
-117.86,33.71,36.0,42.0,208.0,37.0,3.375,157500.0,1.0,0.0,0.0,0.0,5.162162162162162
-117.87,33.71,16.0,686.0,1924.0,621.0,4.9148,155500.0,1.0,0.0,0.0,0.0,5.4702093397745575
-117.87,33.71,13.0,340.0,817.0,342.0,3.5326,262500.0,1.0,0.0,0.0,0.0,3.1783625730994154
-117.87,33.7,17.0,607.0,1916.0,618.0,4.9153,266400.0,1.0,0.0,0.0,0.0,5.203883495145631
-117.87,33.7,21.0,654.0,2266.0,628.0,5.0956,246000.0,1.0,0.0,0.0,0.0,5.808917197452229
-117.88,33.71,27.0,297.0,1703.0,289.0,4.1,184900.0,1.0,0.0,0.0,0.0,5.522491349480969
-117.88,33.71,30.0,359.0,1914.0,369.0,3.5551,185200.0,1.0,0.0,0.0,0.0,4.712737127371274
-117.88,33.71,20.0,509.0,1403.0,411.0,3.1742,245000.0,1.0,0.0,0.0,0.0,4.228710462287105
-117.88,33.7,18.0,373.0,1464.0,405.0,5.4836,225800.0,1.0,0.0,0.0,0.0,5.271604938271605
-117.88,33.7,17.0,1544.0,2966.0,1339.0,3.4835,116700.0,1.0,0.0,0.0,0.0,3.825242718446602
-117.88,33.7,24.0,88.0,249.0,74.0,5.3254,240500.0,1.0,0.0,0.0,0.0,7.216216216216216
-117.88,33.7,16.0,358.0,835.0,339.0,3.8029,205400.0,1.0,0.0,0.0,0.0,4.43952802359882
-117.9,33.72,36.0,117.0,577.0,115.0,3.6875,137500.0,1.0,0.0,0.0,0.0,3.8521739130434782
-117.91,33.72,32.0,504.0,2839.0,516.0,4.5607,182100.0,1.0,0.0,0.0,0.0,4.72093023255814
-117.9,33.72,33.0,562.0,3150.0,543.0,4.3899,180700.0,1.0,0.0,0.0,0.0,4.8121546961325965
-117.9,33.73,31.0,306.0,1690.0,301.0,3.2639,155200.0,1.0,0.0,0.0,0.0,3.8903654485049834
-117.89,33.72,25.0,847.0,3872.0,850.0,4.65,197800.0,1.0,0.0,0.0,0.0,5.109411764705882
-117.89,33.72,23.0,538.0,2493.0,502.0,3.6618,183500.0,1.0,0.0,0.0,0.0,4.591633466135458
-117.88,33.73,32.0,355.0,1786.0,332.0,4.5726,177500.0,1.0,0.0,0.0,0.0,5.864457831325301
-117.88,33.72,38.0,300.0,1236.0,263.0,3.9844,165300.0,1.0,0.0,0.0,0.0,5.403041825095057
-117.88,33.72,36.0,352.0,1593.0,329.0,3.89,170000.0,1.0,0.0,0.0,0.0,5.805471124620061
-117.9,33.71,16.0,630.0,2592.0,662.0,6.1966,260500.0,1.0,0.0,0.0,0.0,6.356495468277946
-117.89,33.71,23.0,260.0,1092.0,263.0,4.7422,202400.0,1.0,0.0,0.0,0.0,5.406844106463878
-117.89,33.71,24.0,804.0,2663.0,753.0,4.5814,233300.0,1.0,0.0,0.0,0.0,5.796812749003984
-117.9,33.71,16.0,317.0,1324.0,351.0,6.2488,252000.0,1.0,0.0,0.0,0.0,5.461538461538462
-117.89,33.71,16.0,225.0,926.0,239.0,6.2452,266300.0,1.0,0.0,0.0,0.0,6.656903765690377
-117.9,33.71,15.0,71.0,287.0,66.0,6.3427,305200.0,1.0,0.0,0.0,0.0,8.166666666666666
-117.92,33.7,15.0,435.0,1510.0,622.0,4.2708,161700.0,1.0,0.0,0.0,0.0,5.146302250803859
-117.91,33.71,16.0,783.0,1719.0,715.0,3.6505,145700.0,1.0,0.0,0.0,0.0,4.3538461538461535
-117.89,33.7,13.0,572.0,838.0,525.0,3.2386,129200.0,1.0,0.0,0.0,0.0,3.537142857142857
-117.9,33.7,12.0,1110.0,2153.0,989.0,4.6483,190800.0,1.0,0.0,0.0,0.0,4.74721941354904
-117.9,33.7,15.0,686.0,982.0,634.0,4.5757,162500.0,1.0,0.0,0.0,0.0,3.610410094637224
-117.86,33.73,31.0,268.0,1369.0,259.0,3.5694,150500.0,1.0,0.0,0.0,0.0,4.305019305019305
-117.86,33.72,31.0,297.0,1602.0,306.0,2.3333,157700.0,1.0,0.0,0.0,0.0,3.9019607843137254
-117.87,33.72,39.0,669.0,2789.0,619.0,3.5902,165900.0,1.0,0.0,0.0,0.0,5.116316639741519
-117.87,33.72,37.0,497.0,2445.0,506.0,3.8421,174000.0,1.0,0.0,0.0,0.0,4.379446640316205
-117.86,33.72,37.0,428.0,2089.0,399.0,3.413,150600.0,1.0,0.0,0.0,0.0,3.581453634085213
-117.86,33.72,32.0,340.0,1909.0,346.0,3.5511,159100.0,1.0,0.0,0.0,0.0,4.222543352601156
-117.85,33.73,28.0,574.0,3328.0,595.0,2.4539,115000.0,1.0,0.0,0.0,0.0,2.519327731092437
-117.84,33.73,20.0,732.0,1534.0,669.0,2.4211,175000.0,1.0,0.0,0.0,0.0,3.8445440956651717
-117.84,33.74,22.0,1802.0,4715.0,1666.0,3.1353,121400.0,1.0,0.0,0.0,0.0,3.644657863145258
-117.84,33.74,24.0,407.0,910.0,427.0,3.3611,134600.0,1.0,0.0,0.0,0.0,4.1030444964871196
-117.84,33.74,25.0,577.0,1426.0,532.0,3.2104,112500.0,1.0,0.0,0.0,0.0,3.417293233082707
-117.83,33.74,23.0,522.0,958.0,485.0,2.6771,131500.0,1.0,0.0,0.0,0.0,3.7484536082474227
-117.86,33.75,5.0,49.0,207.0,51.0,1.8,154200.0,1.0,0.0,0.0,0.0,3.6666666666666665
-117.86,33.75,31.0,515.0,1810.0,468.0,1.9309,173400.0,1.0,0.0,0.0,0.0,3.7628205128205128
-117.86,33.75,6.0,599.0,3157.0,629.0,2.9271,123200.0,1.0,0.0,0.0,0.0,2.4880763116057234
-117.86,33.76,15.0,297.0,1326.0,254.0,2.8289,117500.0,1.0,0.0,0.0,0.0,3.3503937007874014
-117.85,33.74,19.0,357.0,1214.0,328.0,2.7059,159800.0,1.0,0.0,0.0,0.0,3.8048780487804876
-117.85,33.75,27.0,632.0,2936.0,609.0,2.5651,171400.0,1.0,0.0,0.0,0.0,3.7947454844006567
-117.86,33.74,9.0,171.0,1257.0,165.0,3.375,165300.0,1.0,0.0,0.0,0.0,3.1818181818181817
-117.86,33.74,32.0,151.0,926.0,148.0,4.125,175900.0,1.0,0.0,0.0,0.0,4.668918918918919
-117.85,33.74,26.0,1003.0,5756.0,983.0,2.1992,170800.0,1.0,0.0,0.0,0.0,2.6337741607324516
-117.86,33.73,23.0,108.0,647.0,96.0,3.775,177400.0,1.0,0.0,0.0,0.0,4.239583333333333
-117.86,33.73,30.0,572.0,3249.0,552.0,3.7202,182100.0,1.0,0.0,0.0,0.0,4.802536231884058
-117.86,33.73,26.0,456.0,2776.0,463.0,2.6385,180200.0,1.0,0.0,0.0,0.0,3.676025917926566
-117.87,33.74,31.0,652.0,3289.0,631.0,2.6734,158500.0,1.0,0.0,0.0,0.0,3.705229793977813
-117.87,33.73,45.0,435.0,1970.0,499.0,3.4193,177000.0,1.0,0.0,0.0,0.0,4.537074148296593
-117.87,33.74,52.0,526.0,2165.0,521.0,3.415,172500.0,1.0,0.0,0.0,0.0,4.627639155470249
-117.86,33.74,38.0,642.0,3242.0,599.0,3.425,165600.0,1.0,0.0,0.0,0.0,4.031719532554257
-117.86,33.73,38.0,511.0,2451.0,504.0,3.3125,159100.0,1.0,0.0,0.0,0.0,4.531746031746032
-117.86,33.74,34.0,630.0,2984.0,625.0,2.5,162500.0,1.0,0.0,0.0,0.0,3.6064
-117.89,33.73,33.0,375.0,2175.0,347.0,3.0824,177400.0,1.0,0.0,0.0,0.0,3.7694524495677233
-117.9,33.73,32.0,833.0,5116.0,854.0,3.7147,164100.0,1.0,0.0,0.0,0.0,3.430913348946136
-117.9,33.73,30.0,172.0,1048.0,163.0,4.1,166400.0,1.0,0.0,0.0,0.0,4.576687116564417
-117.88,33.73,33.0,594.0,3232.0,589.0,3.2037,163500.0,1.0,0.0,0.0,0.0,3.8896434634974533
-117.88,33.73,36.0,498.0,2594.0,475.0,3.75,170500.0,1.0,0.0,0.0,0.0,5.202105263157895
-117.89,33.75,31.0,280.0,1476.0,301.0,4.0231,139200.0,1.0,0.0,0.0,0.0,4.003322259136213
-117.89,33.74,32.0,365.0,2145.0,347.0,2.9167,158400.0,1.0,0.0,0.0,0.0,4.501440922190202
-117.89,33.74,34.0,353.0,2083.0,330.0,3.2292,160600.0,1.0,0.0,0.0,0.0,5.33030303030303
-117.9,33.75,28.0,291.0,1575.0,278.0,3.425,159500.0,1.0,0.0,0.0,0.0,4.841726618705036
-117.9,33.74,19.0,379.0,1032.0,330.0,2.2105,180400.0,1.0,0.0,0.0,0.0,4.745454545454545
-117.9,33.74,18.0,442.0,1915.0,442.0,2.3783,166700.0,1.0,0.0,0.0,0.0,4.262443438914027
-117.91,33.74,25.0,965.0,2946.0,922.0,2.9926,183200.0,1.0,0.0,0.0,0.0,4.634490238611714
-117.91,33.73,26.0,512.0,2867.0,509.0,4.7639,179900.0,1.0,0.0,0.0,0.0,4.740667976424361
-117.9,33.73,26.0,314.0,1804.0,311.0,3.9659,178500.0,1.0,0.0,0.0,0.0,4.257234726688103
-117.9,33.74,24.0,955.0,5516.0,911.0,2.7535,111000.0,1.0,0.0,0.0,0.0,3.2184412733260155
-117.9,33.74,25.0,163.0,1066.0,189.0,4.7679,173100.0,1.0,0.0,0.0,0.0,4.275132275132275
-117.9,33.74,24.0,494.0,3171.0,504.0,3.0833,151700.0,1.0,0.0,0.0,0.0,2.8472222222222223
-117.89,33.74,32.0,145.0,959.0,113.0,3.75,159000.0,1.0,0.0,0.0,0.0,5.84070796460177
-117.89,33.74,33.0,139.0,1217.0,146.0,4.6875,154400.0,1.0,0.0,0.0,0.0,4.239726027397261
-117.89,33.73,32.0,134.0,837.0,135.0,4.0769,163900.0,1.0,0.0,0.0,0.0,5.392592592592592
-117.88,33.75,10.0,590.0,2176.0,548.0,1.5026,151800.0,1.0,0.0,0.0,0.0,3.326642335766423
-117.88,33.74,29.0,174.0,1045.0,181.0,3.1964,151900.0,1.0,0.0,0.0,0.0,3.977900552486188
-117.88,33.74,16.0,446.0,2329.0,441.0,3.1691,159400.0,1.0,0.0,0.0,0.0,3.27437641723356
-117.88,33.74,31.0,296.0,1718.0,268.0,2.8077,140300.0,1.0,0.0,0.0,0.0,4.17910447761194
-117.87,33.74,16.0,365.0,1925.0,376.0,2.7632,158900.0,1.0,0.0,0.0,0.0,3.3058510638297873
-117.88,33.74,19.0,642.0,3545.0,635.0,2.5224,148500.0,1.0,0.0,0.0,0.0,3.5606299212598427
-117.88,33.74,25.0,557.0,3416.0,538.0,3.0083,163500.0,1.0,0.0,0.0,0.0,3.3438661710037176
-117.87,33.76,6.0,1194.0,3800.0,1130.0,2.246,183300.0,1.0,0.0,0.0,0.0,2.647787610619469
-117.87,33.75,14.0,1916.0,6799.0,1796.0,2.6561,144400.0,1.0,0.0,0.0,0.0,3.076837416481069
-117.87,33.75,18.0,255.0,812.0,221.0,2.6635,162500.0,1.0,0.0,0.0,0.0,3.1538461538461537
-117.86,33.75,39.0,87.0,554.0,103.0,3.5972,158000.0,1.0,0.0,0.0,0.0,2.6699029126213594
-117.86,33.75,13.0,598.0,3356.0,659.0,1.5054,137500.0,1.0,0.0,0.0,0.0,2.4764795144157814
-117.87,33.75,12.0,1077.0,1968.0,795.0,0.971,102500.0,1.0,0.0,0.0,0.0,3.49937106918239
-117.87,33.75,26.0,114.0,448.0,95.0,1.7019,350000.0,1.0,0.0,0.0,0.0,4.326315789473684
-117.88,33.76,37.0,677.0,2354.0,666.0,3.4345,235500.0,1.0,0.0,0.0,0.0,4.486486486486487
-117.88,33.76,17.0,474.0,1079.0,436.0,1.7823,205300.0,1.0,0.0,0.0,0.0,4.055045871559633
-117.88,33.75,50.0,228.0,747.0,234.0,4.5125,195400.0,1.0,0.0,0.0,0.0,5.743589743589744
-117.88,33.75,34.0,673.0,5477.0,640.0,2.8342,187200.0,1.0,0.0,0.0,0.0,4.69375
-117.9,33.76,26.0,702.0,3262.0,685.0,3.6953,176800.0,1.0,0.0,0.0,0.0,3.9094890510948903
-117.9,33.75,32.0,431.0,2245.0,426.0,3.7143,163000.0,1.0,0.0,0.0,0.0,4.443661971830986
-117.89,33.76,36.0,572.0,2370.0,571.0,3.8056,177200.0,1.0,0.0,0.0,0.0,4.651488616462347
-117.89,33.75,34.0,654.0,3117.0,631.0,3.1713,170100.0,1.0,0.0,0.0,0.0,4.362916006339145
-117.88,33.78,26.0,421.0,1235.0,343.0,3.5972,187500.0,1.0,0.0,0.0,0.0,5.285714285714286
-117.88,33.77,31.0,355.0,1044.0,362.0,6.9737,288800.0,1.0,0.0,0.0,0.0,7.041436464088398
-117.88,33.78,26.0,670.0,1572.0,724.0,3.3472,237400.0,1.0,0.0,0.0,0.0,4.338397790055248
-117.89,33.77,32.0,570.0,1445.0,453.0,4.1951,195000.0,1.0,0.0,0.0,0.0,5.169977924944813
-117.89,33.77,35.0,343.0,1239.0,368.0,3.9219,189600.0,1.0,0.0,0.0,0.0,4.888586956521739
-117.89,33.76,34.0,210.0,723.0,201.0,4.8,192700.0,1.0,0.0,0.0,0.0,5.223880597014926
-117.87,33.77,52.0,356.0,978.0,365.0,8.0784,320300.0,1.0,0.0,0.0,0.0,6.882191780821918
-117.87,33.76,37.0,851.0,2164.0,788.0,4.1071,311300.0,1.0,0.0,0.0,0.0,6.272842639593908
-117.86,33.77,39.0,655.0,1669.0,651.0,4.6111,240300.0,1.0,0.0,0.0,0.0,6.38863287250384
-117.86,33.76,34.0,561.0,1679.0,532.0,4.7083,205300.0,1.0,0.0,0.0,0.0,5.926691729323308
-117.84,33.76,14.0,423.0,615.0,365.0,4.2798,218800.0,1.0,0.0,0.0,0.0,3.9945205479452053
-117.85,33.76,26.0,525.0,1273.0,437.0,2.8828,204700.0,1.0,0.0,0.0,0.0,5.290617848970252
-117.84,33.76,16.0,51.0,93.0,50.0,5.375,215700.0,1.0,0.0,0.0,0.0,4.76
-117.84,33.76,22.0,78.0,196.0,81.0,3.6806,219400.0,1.0,0.0,0.0,0.0,4.666666666666667
-117.84,33.75,16.0,1161.0,2164.0,1005.0,4.0214,139500.0,1.0,0.0,0.0,0.0,4.345273631840796
-117.85,33.76,33.0,327.0,1053.0,371.0,4.5461,213800.0,1.0,0.0,0.0,0.0,5.0296495956873315
-117.84,33.77,14.0,952.0,1656.0,874.0,4.3292,206500.0,1.0,0.0,0.0,0.0,5.048054919908467
-117.85,33.77,23.0,1204.0,3570.0,1150.0,4.0398,233100.0,1.0,0.0,0.0,0.0,5.154782608695652
-117.84,33.77,26.0,581.0,1314.0,550.0,3.5195,249100.0,1.0,0.0,0.0,0.0,6.090909090909091
-117.84,33.76,26.0,409.0,1146.0,407.0,4.3698,229600.0,1.0,0.0,0.0,0.0,5.184275184275184
-117.83,33.75,22.0,1174.0,2703.0,1125.0,4.9957,296400.0,1.0,0.0,0.0,0.0,5.718222222222222
-117.82,33.75,30.0,535.0,1270.0,489.0,4.6161,236500.0,1.0,0.0,0.0,0.0,5.950920245398773
-117.82,33.75,24.0,209.0,342.0,197.0,2.8261,146500.0,1.0,0.0,0.0,0.0,4.532994923857868
-117.82,33.74,25.0,680.0,1559.0,631.0,3.0958,137800.0,1.0,0.0,0.0,0.0,4.310618066561014
-117.83,33.75,34.0,601.0,1475.0,567.0,3.4152,210200.0,1.0,0.0,0.0,0.0,4.691358024691358
-117.81,33.75,23.0,636.0,1574.0,642.0,5.021,252200.0,1.0,0.0,0.0,0.0,5.4485981308411215
-117.8,33.74,30.0,551.0,1540.0,537.0,5.2998,247200.0,1.0,0.0,0.0,0.0,6.646182495344506
-117.81,33.73,19.0,1345.0,2828.0,1247.0,3.5719,252800.0,1.0,0.0,0.0,0.0,4.387329591018444
-117.81,33.74,24.0,649.0,1908.0,626.0,3.3047,216900.0,1.0,0.0,0.0,0.0,4.306709265175719
-117.81,33.73,19.0,975.0,2334.0,954.0,3.0305,140600.0,1.0,0.0,0.0,0.0,4.215932914046122
-117.81,33.73,23.0,556.0,1508.0,555.0,4.7273,234200.0,1.0,0.0,0.0,0.0,5.506306306306306
-117.82,33.73,23.0,772.0,1720.0,675.0,3.8703,137000.0,1.0,0.0,0.0,0.0,3.765925925925926
-117.82,33.73,24.0,190.0,482.0,190.0,4.7039,225000.0,1.0,0.0,0.0,0.0,4.447368421052632
-117.82,33.73,27.0,258.0,809.0,264.0,5.0162,223000.0,1.0,0.0,0.0,0.0,4.8106060606060606
-117.83,33.74,23.0,1623.0,4088.0,1521.0,3.0382,183600.0,1.0,0.0,0.0,0.0,4.019723865877712
-117.83,33.73,20.0,1597.0,4853.0,1465.0,3.5387,160400.0,1.0,0.0,0.0,0.0,3.9372013651877134
-117.8,33.76,27.0,345.0,1017.0,335.0,6.9014,366800.0,1.0,0.0,0.0,0.0,7.925373134328358
-117.79,33.76,25.0,252.0,796.0,249.0,11.0546,487200.0,1.0,0.0,0.0,0.0,8.180722891566266
-117.8,33.75,29.0,488.0,1197.0,474.0,5.3903,286600.0,1.0,0.0,0.0,0.0,6.451476793248945
-117.8,33.74,33.0,453.0,1300.0,452.0,6.5616,290200.0,1.0,0.0,0.0,0.0,6.393805309734513
-117.81,33.75,25.0,471.0,1197.0,458.0,3.7031,227800.0,1.0,0.0,0.0,0.0,5.163755458515284
-117.79,33.77,23.0,451.0,1292.0,458.0,8.5403,451300.0,1.0,0.0,0.0,0.0,7.851528384279476
-117.79,33.77,21.0,553.0,1680.0,519.0,6.9014,439000.0,1.0,0.0,0.0,0.0,8.379576107899807
-117.78,33.78,6.0,1283.0,3744.0,1179.0,10.1714,481500.0,1.0,0.0,0.0,0.0,8.305343511450381
-117.76,33.79,4.0,1268.0,3754.0,1241.0,8.2653,374000.0,1.0,0.0,0.0,0.0,7.231265108783239
-117.82,33.77,32.0,301.0,967.0,320.0,7.0565,324600.0,1.0,0.0,0.0,0.0,7.2125
-117.83,33.77,22.0,642.0,1342.0,558.0,4.1151,203200.0,1.0,0.0,0.0,0.0,5.297491039426523
-117.83,33.77,26.0,853.0,2249.0,818.0,4.275,285400.0,1.0,0.0,0.0,0.0,6.028117359413203
-117.82,33.76,27.0,449.0,1193.0,448.0,6.5308,287800.0,1.0,0.0,0.0,0.0,7.209821428571429
-117.82,33.77,27.0,314.0,976.0,340.0,7.1882,359200.0,1.0,0.0,0.0,0.0,7.58235294117647
-117.82,33.76,33.0,428.0,1229.0,407.0,6.2944,265600.0,1.0,0.0,0.0,0.0,6.815724815724816
-117.81,33.76,32.0,339.0,835.0,323.0,5.5654,281800.0,1.0,0.0,0.0,0.0,6.356037151702786
-117.8,33.77,29.0,707.0,2046.0,685.0,8.7496,349500.0,1.0,0.0,0.0,0.0,7.935766423357665
-117.81,33.77,31.0,624.0,1852.0,635.0,7.2392,334600.0,1.0,0.0,0.0,0.0,7.281889763779527
-117.81,33.83,8.0,884.0,2569.0,798.0,10.157,477100.0,1.0,0.0,0.0,0.0,9.180451127819548
-117.83,33.83,13.0,489.0,1496.0,499.0,8.3818,377600.0,1.0,0.0,0.0,0.0,7.533066132264529
-117.83,33.83,23.0,547.0,1226.0,510.0,3.6707,231400.0,1.0,0.0,0.0,0.0,5.4411764705882355
-117.82,33.8,15.0,647.0,1414.0,595.0,4.0484,165600.0,1.0,0.0,0.0,0.0,5.389915966386555
-117.83,33.79,29.0,236.0,724.0,262.0,4.8542,218100.0,1.0,0.0,0.0,0.0,5.549618320610687
-117.82,33.79,26.0,633.0,3657.0,617.0,4.1339,222300.0,1.0,0.0,0.0,0.0,4.280388978930308
-117.83,33.8,30.0,758.0,2271.0,730.0,5.8622,221000.0,1.0,0.0,0.0,0.0,6.456164383561644
-117.83,33.8,31.0,409.0,1095.0,405.0,3.8681,196000.0,1.0,0.0,0.0,0.0,4.977777777777778
-117.84,33.79,37.0,460.0,1378.0,476.0,5.3041,235700.0,1.0,0.0,0.0,0.0,5.741596638655462
-117.83,33.79,25.0,513.0,1078.0,460.0,2.9312,220100.0,1.0,0.0,0.0,0.0,4.5
-117.84,33.79,34.0,603.0,1658.0,608.0,2.378,199600.0,1.0,0.0,0.0,0.0,4.259868421052632
-117.84,33.78,26.0,434.0,1086.0,432.0,4.6125,229200.0,1.0,0.0,0.0,0.0,5.965277777777778
-117.84,33.78,24.0,787.0,1656.0,713.0,4.25,248000.0,1.0,0.0,0.0,0.0,5.35343618513324
-117.81,33.79,23.0,610.0,2045.0,577.0,3.75,211900.0,1.0,0.0,0.0,0.0,5.3968804159445405
-117.82,33.78,25.0,645.0,2061.0,646.0,6.58,318500.0,1.0,0.0,0.0,0.0,7.704334365325077
-117.81,33.78,27.0,507.0,1484.0,495.0,5.7934,270500.0,1.0,0.0,0.0,0.0,7.25050505050505
