,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,<1H OCEAN,INLAND,ISLAND,NEAR BAY,NEAR OCEAN,rooms_per_household,rooms_per_person
11424,-117.51,33.89,16.0,5418.0,1005.0,2690.0,1088.0,4.0556,158000.0,0.0,1.0,0.0,0.0,0.0,4.979779411764706,2.0141263940520444
11425,-117.51,33.88,24.0,3044.0,602.0,2541.0,564.0,4.131,123800.0,0.0,1.0,0.0,0.0,0.0,5.397163120567376,1.1979535615899253
11426,-117.52,33.88,21.0,722.0,178.0,770.0,165.0,2.5656,102500.0,0.0,1.0,0.0,0.0,0.0,4.375757575757576,0.9376623376623376
11427,-117.53,33.88,22.0,2855.0,667.0,2453.0,624.0,3.1312,91000.0,0.0,1.0,0.0,0.0,0.0,4.575320512820513,1.1638809620872401
11428,-117.5,33.87,4.0,6755.0,1017.0,2866.0,850.0,5.0493,239800.0,0.0,1.0,0.0,0.0,0.0,7.947058823529412,2.356943475226797
11429,-117.56,33.88,36.0,838.0,210.0,722.0,180.0,2.4861,96200.0,0.0,1.0,0.0,0.0,0.0,4.655555555555556,1.1606648199445984
11430,-117.58,33.89,14.0,1731.0,404.0,1269.0,351.0,2.3654,107900.0,0.0,1.0,0.0,0.0,0.0,4.931623931623932,1.364066193853428
11431,-117.55,33.88,19.0,2472.0,618.0,2143.0,610.0,2.2372,108800.0,0.0,1.0,0.0,0.0,0.0,4.052459016393443,1.1535230984601026
11432,-117.57,33.87,33.0,2076.0,517.0,1374.0,480.0,2.2197,138200.0,0.0,1.0,0.0,0.0,0.0,4.325,1.5109170305676856
11433,-117.56,33.88,40.0,1196.0,294.0,1052.0,258.0,2.0682,113000.0,0.0,1.0,0.0,0.0,0.0,4.635658914728682,1.1368821292775666
11434,-117.57,33.88,35.0,1755.0,446.0,1453.0,428.0,2.316,119400.0,0.0,1.0,0.0,0.0,0.0,4.100467289719626,1.2078458362009634
11435,-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,110600.0,0.0,1.0,0.0,0.0,0.0,3.793296089385475,0.88296488946684
11436,-117.58,33.87,42.0,765.0,171.0,590.0,177.0,1.6875,113500.0,0.0,1.0,0.0,0.0,0.0,4.322033898305085,1.2966101694915255
11437,-117.59,33.88,7.0,3586.0,959.0,2695.0,877.0,2.4387,117000.0,0.0,1.0,0.0,0.0,0.0,4.088939566704675,1.3306122448979592
11438,-117.59,33.88,13.0,3239.0,849.0,2751.0,813.0,2.6111,107000.0,0.0,1.0,0.0,0.0,0.0,3.984009840098401,1.1773900399854598
11439,-117.58,33.88,16.0,1739.0,478.0,1235.0,420.0,2.2969,116100.0,0.0,1.0,0.0,0.0,0.0,4.140476190476191,1.4080971659919028
11440,-117.57,33.87,37.0,621.0,156.0,443.0,135.0,2.3333,122800.0,0.0,1.0,0.0,0.0,0.0,4.6,1.4018058690744921
11441,-117.57,33.87,27.0,1786.0,287.0,939.0,278.0,5.1929,165000.0,0.0,1.0,0.0,0.0,0.0,6.424460431654676,1.9020234291799787
11442,-117.58,33.87,17.0,2772.0,449.0,1685.0,461.0,5.0464,163900.0,0.0,1.0,0.0,0.0,0.0,6.0130151843817785,1.6451038575667656
11443,-117.58,33.87,30.0,701.0,131.0,356.0,125.0,3.2917,144300.0,0.0,1.0,0.0,0.0,0.0,5.608,1.9691011235955056
11444,-117.58,33.87,34.0,1511.0,272.0,773.0,265.0,3.5313,142100.0,0.0,1.0,0.0,0.0,0.0,5.7018867924528305,1.9547218628719276
11445,-117.55,33.85,4.0,8207.0,1373.0,3887.0,1304.0,4.8686,195300.0,0.0,1.0,0.0,0.0,0.0,6.293711656441718,2.1113969642397734
11446,-117.56,33.83,28.0,895.0,127.0,346.0,115.0,5.4788,339300.0,0.0,1.0,0.0,0.0,0.0,7.782608695652174,2.586705202312139
11447,-117.58,33.85,6.0,16431.0,2640.0,8222.0,2553.0,5.2861,195100.0,0.0,1.0,0.0,0.0,0.0,6.435957696827262,1.9984188761858428
11448,-117.54,33.82,6.0,202.0,29.0,75.0,28.0,4.125,216700.0,0.0,1.0,0.0,0.0,0.0,7.214285714285714,2.6933333333333334
11449,-117.6,33.85,9.0,6538.0,955.0,2928.0,892.0,5.3006,221400.0,1.0,0.0,0.0,0.0,0.0,7.329596412556054,2.2329234972677594
11450,-117.56,33.86,25.0,6964.0,1066.0,3240.0,1036.0,5.2898,177100.0,0.0,1.0,0.0,0.0,0.0,6.722007722007722,2.1493827160493826
11451,-117.55,33.87,18.0,8136.0,1584.0,4976.0,1516.0,3.9414,137100.0,0.0,1.0,0.0,0.0,0.0,5.366754617414248,1.635048231511254
11452,-117.64,33.88,13.0,8010.0,1366.0,3920.0,1309.0,5.536,204800.0,1.0,0.0,0.0,0.0,0.0,6.119174942704355,2.0433673469387754
11453,-117.6,33.87,18.0,6450.0,1165.0,3716.0,1113.0,4.2721,150300.0,0.0,1.0,0.0,0.0,0.0,5.795148247978437,1.7357373519913886
11454,-117.6,33.86,23.0,2949.0,473.0,1671.0,477.0,5.195,161000.0,0.0,1.0,0.0,0.0,0.0,6.182389937106918,1.7648114901256733
11455,-117.6,33.87,15.0,7626.0,1570.0,3823.0,1415.0,3.4419,138100.0,0.0,1.0,0.0,0.0,0.0,5.389399293286219,1.9947685064085796
11456,-117.64,33.87,2.0,17470.0,2727.0,5964.0,1985.0,6.2308,257900.0,1.0,0.0,0.0,0.0,0.0,8.801007556675064,2.9292421193829643
11457,-117.52,33.84,20.0,688.0,146.0,575.0,144.0,3.55,111000.0,0.0,1.0,0.0,0.0,0.0,4.777777777777778,1.1965217391304348
11458,-117.52,33.83,22.0,2397.0,400.0,1347.0,403.0,4.46,189800.0,0.0,1.0,0.0,0.0,0.0,5.947890818858561,1.7795100222717148
11459,-117.53,33.83,7.0,2191.0,324.0,1156.0,310.0,5.5362,195600.0,0.0,1.0,0.0,0.0,0.0,7.067741935483871,1.8953287197231834
11460,-117.54,33.76,5.0,5846.0,1035.0,3258.0,1001.0,4.7965,160800.0,1.0,0.0,0.0,0.0,0.0,5.84015984015984,1.7943523634131369
11461,-117.52,33.82,14.0,3776.0,580.0,1877.0,559.0,5.1365,215000.0,0.0,1.0,0.0,0.0,0.0,6.7549194991055455,2.011720831113479
11462,-117.36,33.88,15.0,2857.0,421.0,1361.0,382.0,4.6875,189800.0,0.0,1.0,0.0,0.0,0.0,7.479057591623037,2.0991917707567964
11463,-117.33,33.9,2.0,12837.0,1842.0,4636.0,1453.0,5.1512,187800.0,0.0,1.0,0.0,0.0,0.0,8.834824501032347,2.768981880931838
11464,-117.34,33.89,17.0,2678.0,394.0,1225.0,367.0,5.363,211300.0,0.0,1.0,0.0,0.0,0.0,7.29700272479564,2.186122448979592
11465,-117.38,33.89,12.0,3964.0,524.0,1707.0,549.0,5.1624,267900.0,0.0,1.0,0.0,0.0,0.0,7.22040072859745,2.3222026947861747
11466,-117.36,33.88,10.0,5600.0,848.0,2573.0,788.0,5.0346,240500.0,0.0,1.0,0.0,0.0,0.0,7.106598984771574,2.1764477263894286
11467,-117.26,33.86,16.0,1171.0,235.0,659.0,216.0,3.1103,110000.0,0.0,1.0,0.0,0.0,0.0,5.421296296296297,1.7769347496206374
11468,-117.33,33.87,14.0,2300.0,335.0,1001.0,311.0,5.1045,161300.0,0.0,1.0,0.0,0.0,0.0,7.395498392282958,2.2977022977022976
11469,-117.3,33.85,15.0,3991.0,751.0,2317.0,657.0,2.9542,127900.0,0.0,1.0,0.0,0.0,0.0,6.074581430745814,1.7224859732412603
11470,-117.28,33.85,16.0,3498.0,702.0,2372.0,672.0,2.3229,118000.0,0.0,1.0,0.0,0.0,0.0,5.205357142857143,1.4747048903878583
11471,-117.43,33.81,13.0,4770.0,718.0,1985.0,662.0,4.2273,295200.0,0.0,1.0,0.0,0.0,0.0,7.205438066465256,2.403022670025189
11472,-117.4,33.76,8.0,1954.0,330.0,973.0,321.0,4.4875,249100.0,0.0,1.0,0.0,0.0,0.0,6.087227414330218,2.0082219938335046
11473,-117.4,33.85,9.0,7538.0,1125.0,3450.0,1077.0,5.4625,223600.0,0.0,1.0,0.0,0.0,0.0,6.999071494893222,2.184927536231884
11474,-117.26,33.84,12.0,1159.0,209.0,523.0,159.0,2.7232,123200.0,0.0,1.0,0.0,0.0,0.0,7.289308176100629,2.216061185468451
11475,-117.32,33.87,15.0,826.0,138.0,440.0,134.0,4.8125,173900.0,0.0,1.0,0.0,0.0,0.0,6.164179104477612,1.8772727272727272
11476,-117.28,33.89,33.0,6982.0,1371.0,5650.0,1195.0,2.5379,152700.0,0.0,1.0,0.0,0.0,0.0,5.842677824267782,1.2357522123893805
11477,-117.34,33.96,15.0,6437.0,1298.0,2805.0,1205.0,4.1883,184500.0,0.0,1.0,0.0,0.0,0.0,5.341908713692946,2.294830659536542
11478,-117.32,33.96,19.0,3216.0,666.0,1363.0,629.0,3.7585,144500.0,0.0,1.0,0.0,0.0,0.0,5.112877583465819,2.359501100513573
11479,-117.34,33.94,20.0,4589.0,594.0,1660.0,595.0,7.4141,236500.0,0.0,1.0,0.0,0.0,0.0,7.712605042016807,2.764457831325301
11480,-117.34,33.94,13.0,7910.0,435.0,3382.0,1176.0,5.5563,214500.0,0.0,1.0,0.0,0.0,0.0,6.726190476190476,2.3388527498521583
11481,-117.31,33.94,7.0,11232.0,1791.0,4218.0,1644.0,5.2713,216500.0,0.0,1.0,0.0,0.0,0.0,6.8321167883211675,2.662873399715505
11482,-117.33,33.98,52.0,1417.0,353.0,881.0,300.0,1.9531,162500.0,0.0,1.0,0.0,0.0,0.0,4.723333333333334,1.608399545970488
11483,-117.33,33.97,8.0,152.0,19.0,1275.0,20.0,1.625,162500.0,0.0,1.0,0.0,0.0,0.0,7.6,0.1192156862745098
11484,-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,101600.0,0.0,1.0,0.0,0.0,0.0,4.791044776119403,1.5
11485,-117.34,33.98,10.0,17286.0,4952.0,9851.0,4616.0,1.7579,103400.0,0.0,1.0,0.0,0.0,0.0,3.7448006932409013,1.7547457110953202
11486,-117.32,33.99,27.0,5464.0,850.0,2400.0,836.0,4.711,133500.0,0.0,1.0,0.0,0.0,0.0,6.535885167464115,2.276666666666667
11487,-117.31,33.97,28.0,3420.0,691.0,1502.0,656.0,3.4896,140300.0,0.0,1.0,0.0,0.0,0.0,5.213414634146342,2.2769640479360853
11488,-117.29,33.97,4.0,18767.0,3032.0,8805.0,2723.0,4.6667,160600.0,0.0,1.0,0.0,0.0,0.0,6.892030848329049,2.1314026121521863
11489,-117.35,34.01,23.0,3707.0,769.0,1938.0,658.0,2.725,95300.0,0.0,1.0,0.0,0.0,0.0,5.633738601823708,1.912796697626419
11490,-117.34,34.02,28.0,2683.0,708.0,2047.0,636.0,2.275,85400.0,0.0,1.0,0.0,0.0,0.0,4.218553459119497,1.3106985832926235
11491,-117.32,34.01,23.0,3021.0,527.0,1580.0,533.0,4.4063,129900.0,0.0,1.0,0.0,0.0,0.0,5.6679174484052535,1.9120253164556962
11492,-117.24,33.95,11.0,6617.0,1118.0,3710.0,1087.0,4.7877,132600.0,0.0,1.0,0.0,0.0,0.0,6.087396504139835,1.7835579514824798
11493,-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,3.5851,142000.0,0.0,1.0,0.0,0.0,0.0,5.414443988510464,1.9510572231258316
11494,-117.25,33.95,5.0,13096.0,2208.0,6780.0,2180.0,4.2775,138700.0,0.0,1.0,0.0,0.0,0.0,6.007339449541284,1.9315634218289086
11495,-117.23,33.96,5.0,9179.0,1361.0,4573.0,1294.0,5.253,163300.0,0.0,1.0,0.0,0.0,0.0,7.093508500772797,2.007216269407391
11496,-117.21,33.95,5.0,8403.0,1240.0,3962.0,1150.0,5.2174,155500.0,0.0,1.0,0.0,0.0,0.0,7.306956521739131,2.1208985360928825
11497,-117.14,33.94,5.0,4873.0,639.0,1947.0,568.0,6.3223,223200.0,0.0,1.0,0.0,0.0,0.0,8.579225352112676,2.5028248587570623
11498,-117.21,33.97,3.0,18356.0,2537.0,8437.0,2342.0,5.6409,197700.0,0.0,1.0,0.0,0.0,0.0,7.837745516652434,2.1756548536209555
11499,-117.28,33.94,10.0,972.0,212.0,773.0,219.0,1.3125,135700.0,0.0,1.0,0.0,0.0,0.0,4.438356164383562,1.257438551099612
11500,-117.28,33.92,35.0,3623.0,841.0,2721.0,766.0,2.1574,86900.0,0.0,1.0,0.0,0.0,0.0,4.7297650130548305,1.3314957736126425
11501,-117.27,33.92,13.0,8443.0,1744.0,4885.0,1470.0,3.0907,127200.0,0.0,1.0,0.0,0.0,0.0,5.743537414965987,1.7283520982599796
11502,-117.27,33.93,2.0,337.0,55.0,115.0,49.0,3.1042,164800.0,0.0,1.0,0.0,0.0,0.0,6.877551020408164,2.9304347826086956
11503,-117.24,33.94,15.0,1569.0,423.0,1123.0,369.0,1.6111,113900.0,0.0,1.0,0.0,0.0,0.0,4.252032520325203,1.3971504897595726
11504,-117.24,33.93,12.0,7105.0,1447.0,4520.0,1333.0,3.2705,113200.0,0.0,1.0,0.0,0.0,0.0,5.330082520630158,1.5719026548672566
11505,-117.25,33.93,8.0,10110.0,1761.0,5804.0,1703.0,4.2654,137600.0,0.0,1.0,0.0,0.0,0.0,5.936582501467997,1.7419021364576155
11506,-117.25,33.92,7.0,9812.0,1914.0,5595.0,1729.0,4.1482,124600.0,0.0,1.0,0.0,0.0,0.0,5.674956622325043,1.7537086684539767
11507,-117.23,33.91,9.0,11654.0,2100.0,7596.0,2127.0,4.0473,127200.0,0.0,1.0,0.0,0.0,0.0,5.479078514339445,1.534228541337546
11508,-117.23,33.89,5.0,11775.0,2031.0,6686.0,1911.0,4.1953,136600.0,0.0,1.0,0.0,0.0,0.0,6.161695447409733,1.761142686209991
11509,-117.23,33.94,8.0,2405.0,537.0,1594.0,517.0,3.0789,114200.0,0.0,1.0,0.0,0.0,0.0,4.6518375241779495,1.5087829360100375
11510,-117.22,33.93,14.0,5104.0,1026.0,3513.0,972.0,3.2148,117000.0,0.0,1.0,0.0,0.0,0.0,5.251028806584362,1.45288926843154
11511,-117.22,33.92,5.0,16884.0,2865.0,9509.0,2688.0,4.0938,130900.0,0.0,1.0,0.0,0.0,0.0,6.28125,1.7755810284993165
11512,-117.21,33.93,4.0,10002.0,1468.0,5439.0,1397.0,5.0223,152600.0,0.0,1.0,0.0,0.0,0.0,7.159627773801002,1.8389409817981246
11513,-117.16,33.92,12.0,3236.0,502.0,1610.0,502.0,4.7568,143500.0,0.0,1.0,0.0,0.0,0.0,6.446215139442231,2.009937888198758
11514,-117.22,33.9,8.0,8302.0,1461.0,5155.0,1370.0,4.0467,121500.0,0.0,1.0,0.0,0.0,0.0,6.05985401459854,1.610475266731329
11515,-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,244400.0,0.0,1.0,0.0,0.0,0.0,19.178571428571427,5.858181818181818
11516,-117.19,33.9,3.0,21060.0,3366.0,9623.0,2812.0,4.189,143000.0,0.0,1.0,0.0,0.0,0.0,7.489331436699858,2.1885067026914684
11517,-117.24,33.85,8.0,1031.0,201.0,606.0,179.0,2.8194,136300.0,0.0,1.0,0.0,0.0,0.0,5.759776536312849,1.7013201320132014
11518,-117.17,33.83,7.0,77.0,12.0,64.0,15.0,4.6,187500.0,0.0,1.0,0.0,0.0,0.0,5.133333333333334,1.203125
11519,-117.2,33.83,14.0,1265.0,230.0,621.0,173.0,3.6618,161300.0,0.0,1.0,0.0,0.0,0.0,7.312138728323699,2.037037037037037
11520,-117.23,33.83,2.0,1424.0,251.0,681.0,192.0,4.0833,100000.0,0.0,1.0,0.0,0.0,0.0,7.416666666666667,2.0910425844346547
11521,-117.21,33.82,2.0,4198.0,805.0,1943.0,673.0,3.9052,122100.0,0.0,1.0,0.0,0.0,0.0,6.237741456166419,2.1605764282038087
11522,-117.22,33.81,4.0,9911.0,1946.0,5145.0,1661.0,3.4237,113700.0,0.0,1.0,0.0,0.0,0.0,5.966887417218543,1.9263362487852285
11523,-117.21,33.71,16.0,8476.0,1758.0,2711.0,1427.0,2.1848,97900.0,1.0,0.0,0.0,0.0,0.0,5.939733707077785,3.1265215787532274
11524,-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,2.5335,110100.0,1.0,0.0,0.0,0.0,0.0,6.021786492374727,3.302270011947431
11525,-117.2,33.72,16.0,5373.0,1079.0,1573.0,933.0,1.9912,98600.0,1.0,0.0,0.0,0.0,0.0,5.758842443729904,3.4157660521296886
11526,-117.2,33.71,24.0,4210.0,920.0,1283.0,829.0,2.0881,83300.0,1.0,0.0,0.0,0.0,0.0,5.078407720144753,3.2813717848791892
11527,-117.2,33.7,23.0,6323.0,1196.0,1984.0,1124.0,2.3276,92400.0,1.0,0.0,0.0,0.0,0.0,5.625444839857651,3.1869959677419355
11528,-117.19,33.7,24.0,5783.0,1256.0,1990.0,1151.0,1.9014,83500.0,1.0,0.0,0.0,0.0,0.0,5.024326672458732,2.906030150753769
11529,-117.19,33.69,3.0,6484.0,1037.0,3295.0,1074.0,4.5881,136400.0,1.0,0.0,0.0,0.0,0.0,6.037243947858473,1.9678300455235205
11530,-117.27,33.68,8.0,26322.0,4072.0,9360.0,3361.0,5.3238,228900.0,1.0,0.0,0.0,0.0,0.0,7.831597738768224,2.812179487179487
11531,-117.25,33.7,10.0,5156.0,941.0,2294.0,747.0,3.58,113400.0,1.0,0.0,0.0,0.0,0.0,6.902275769745649,2.2476024411508284
11532,-117.23,33.68,10.0,3659.0,650.0,1476.0,515.0,3.8869,125900.0,1.0,0.0,0.0,0.0,0.0,7.104854368932039,2.4789972899728996
11533,-117.22,33.66,12.0,1869.0,356.0,1007.0,323.0,3.125,117200.0,1.0,0.0,0.0,0.0,0.0,5.786377708978328,1.856007944389275
11534,-117.17,33.66,2.0,7401.0,1187.0,2826.0,839.0,4.1386,177300.0,1.0,0.0,0.0,0.0,0.0,8.821215733015494,2.618895966029724
11535,-117.07,33.67,11.0,939.0,187.0,557.0,190.0,2.375,145800.0,0.0,1.0,0.0,0.0,0.0,4.942105263157894,1.6858168761220826
11536,-117.11,33.83,14.0,2715.0,500.0,1540.0,464.0,3.8036,139600.0,0.0,1.0,0.0,0.0,0.0,5.851293103448276,1.7629870129870129
11537,-117.11,33.78,13.0,1914.0,339.0,930.0,304.0,4.1875,161200.0,0.0,1.0,0.0,0.0,0.0,6.296052631578948,2.0580645161290323
11538,-117.08,33.82,6.0,1771.0,293.0,935.0,279.0,4.065,148200.0,0.0,1.0,0.0,0.0,0.0,6.347670250896058,1.8941176470588235
11539,-117.18,33.78,7.0,1697.0,424.0,808.0,354.0,1.3417,169300.0,0.0,1.0,0.0,0.0,0.0,4.793785310734464,2.1002475247524752
11540,-117.11,33.75,17.0,4174.0,851.0,1845.0,780.0,2.2618,96100.0,0.0,1.0,0.0,0.0,0.0,5.351282051282051,2.2623306233062332
11541,-117.16,33.76,11.0,4934.0,929.0,2508.0,840.0,2.625,155400.0,0.0,1.0,0.0,0.0,0.0,5.873809523809523,1.967304625199362
11542,-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,2.5221,109200.0,1.0,0.0,0.0,0.0,0.0,5.098591549295775,1.9441460794844254
11543,-117.06,33.78,17.0,2813.0,565.0,1345.0,488.0,2.5847,145300.0,0.0,1.0,0.0,0.0,0.0,5.764344262295082,2.091449814126394
11544,-117.14,33.81,13.0,4496.0,756.0,2044.0,695.0,3.2778,148800.0,0.0,1.0,0.0,0.0,0.0,6.469064748201439,2.1996086105675148
11545,-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,126500.0,0.0,1.0,0.0,0.0,0.0,7.248285322359396,1.954864964853866
11546,-117.09,33.71,13.0,1974.0,426.0,1276.0,408.0,1.972,90500.0,0.0,1.0,0.0,0.0,0.0,4.838235294117647,1.5470219435736676
11547,-117.07,33.72,16.0,4928.0,960.0,2132.0,853.0,2.7983,112500.0,0.0,1.0,0.0,0.0,0.0,5.77725674091442,2.3114446529080674
11548,-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,71300.0,0.0,1.0,0.0,0.0,0.0,5.083686440677966,2.440996948118006
11549,-117.15,33.7,2.0,6305.0,1265.0,2489.0,1152.0,3.1319,111500.0,0.0,1.0,0.0,0.0,0.0,5.473090277777778,2.5331458417034955
11550,-117.16,33.73,10.0,2381.0,454.0,1323.0,477.0,2.6322,140700.0,0.0,1.0,0.0,0.0,0.0,4.9916142557651995,1.799697656840514
11551,-117.23,33.79,17.0,3318.0,759.0,2016.0,673.0,2.2969,89300.0,0.0,1.0,0.0,0.0,0.0,4.930163447251115,1.6458333333333333
11552,-117.23,33.78,23.0,3465.0,703.0,2672.0,607.0,1.9767,81500.0,0.0,1.0,0.0,0.0,0.0,5.7084019769357495,1.2967814371257484
11553,-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,83000.0,0.0,1.0,0.0,0.0,0.0,4.572668112798264,1.2653061224489797
11554,-117.29,33.83,15.0,4173.0,804.0,2393.0,713.0,2.4662,118300.0,0.0,1.0,0.0,0.0,0.0,5.85273492286115,1.7438361888842457
11555,-117.32,33.8,11.0,3196.0,576.0,1757.0,552.0,4.0982,173300.0,0.0,1.0,0.0,0.0,0.0,5.7898550724637685,1.8190096755833807
11556,-117.26,33.81,22.0,4249.0,922.0,2405.0,846.0,2.1549,146500.0,0.0,1.0,0.0,0.0,0.0,5.0224586288416075,1.7667359667359668
11557,-117.24,33.77,9.0,6907.0,1379.0,3665.0,1290.0,2.8401,104200.0,0.0,1.0,0.0,0.0,0.0,5.354263565891473,1.8845839017735335
11558,-117.31,33.75,19.0,3173.0,678.0,2204.0,606.0,2.1484,129200.0,1.0,0.0,0.0,0.0,0.0,5.235973597359736,1.4396551724137931
11559,-117.27,33.77,16.0,2876.0,576.0,1859.0,545.0,2.0878,101300.0,1.0,0.0,0.0,0.0,0.0,5.277064220183486,1.5470683162990855
11560,-117.29,33.72,19.0,2248.0,427.0,1207.0,368.0,2.817,110000.0,1.0,0.0,0.0,0.0,0.0,6.108695652173913,1.8624689312344656
11561,-117.28,33.72,11.0,1161.0,235.0,640.0,210.0,2.1667,114600.0,1.0,0.0,0.0,0.0,0.0,5.5285714285714285,1.8140625
11562,-117.39,33.69,5.0,6529.0,997.0,3464.0,1006.0,5.3275,168700.0,1.0,0.0,0.0,0.0,0.0,6.490059642147117,1.8848152424942264
11563,-117.37,33.7,8.0,4345.0,865.0,2425.0,785.0,3.2481,123800.0,1.0,0.0,0.0,0.0,0.0,5.535031847133758,1.7917525773195877
11564,-117.34,33.71,10.0,2591.0,486.0,1255.0,425.0,3.1513,154300.0,1.0,0.0,0.0,0.0,0.0,6.096470588235294,2.0645418326693226
11565,-117.31,33.67,9.0,981.0,169.0,596.0,156.0,3.1832,157400.0,1.0,0.0,0.0,0.0,0.0,6.288461538461538,1.645973154362416
11566,-117.35,33.69,11.0,1229.0,236.0,581.0,190.0,3.102,111300.0,1.0,0.0,0.0,0.0,0.0,6.468421052631579,2.1153184165232357
11567,-117.33,33.67,27.0,4376.0,1003.0,2667.0,870.0,1.9194,100600.0,1.0,0.0,0.0,0.0,0.0,5.029885057471264,1.6407949006374203
11568,-117.35,33.68,10.0,516.0,107.0,282.0,96.0,4.2788,125000.0,1.0,0.0,0.0,0.0,0.0,5.375,1.8297872340425532
11569,-117.38,33.67,9.0,13288.0,2728.0,7235.0,2350.0,3.375,131800.0,1.0,0.0,0.0,0.0,0.0,5.654468085106383,1.8366275051831376
11570,-117.38,33.67,17.0,10145.0,2306.0,4776.0,1749.0,2.2423,132600.0,1.0,0.0,0.0,0.0,0.0,5.800457404230989,2.1241624790619764
11571,-117.35,33.64,23.0,6859.0,1535.0,3405.0,1351.0,2.5395,109200.0,1.0,0.0,0.0,0.0,0.0,5.076980014803849,2.0143906020558004
11572,-117.29,33.63,7.0,16010.0,2726.0,7139.0,2426.0,3.8056,162200.0,1.0,0.0,0.0,0.0,0.0,6.599340478153339,2.2426110099453704
11573,-117.28,33.66,15.0,4573.0,928.0,2513.0,832.0,2.6949,163600.0,1.0,0.0,0.0,0.0,0.0,5.496394230769231,1.8197373656983684
11574,-117.43,33.55,8.0,446.0,62.0,188.0,68.0,9.4356,465600.0,1.0,0.0,0.0,0.0,0.0,6.5588235294117645,2.372340425531915
11575,-117.36,33.6,10.0,4097.0,813.0,2082.0,731.0,3.2258,159300.0,1.0,0.0,0.0,0.0,0.0,5.604651162790698,1.967819404418828
11576,-117.25,33.65,10.0,1652.0,316.0,725.0,233.0,3.5125,155600.0,1.0,0.0,0.0,0.0,0.0,7.090128755364807,2.2786206896551726
11577,-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,210700.0,1.0,0.0,0.0,0.0,0.0,6.094650205761317,1.9564068692206076
11578,-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,3.6273,150900.0,1.0,0.0,0.0,0.0,0.0,6.651162790697675,2.5956302521008405
11579,-117.2,33.58,2.0,30450.0,5033.0,9419.0,3197.0,4.5936,174300.0,1.0,0.0,0.0,0.0,0.0,9.524554269627776,3.2328272640407687
11580,-117.16,33.61,3.0,2744.0,428.0,1223.0,366.0,4.7944,215300.0,1.0,0.0,0.0,0.0,0.0,7.497267759562842,2.243663123466885
11581,-117.12,33.61,2.0,2569.0,431.0,1232.0,388.0,4.3651,145600.0,1.0,0.0,0.0,0.0,0.0,6.621134020618556,2.085227272727273
11582,-117.16,33.57,2.0,20391.0,3245.0,7132.0,2716.0,3.9443,187300.0,1.0,0.0,0.0,0.0,0.0,7.507731958762887,2.8590858104318566
11583,-117.16,33.54,4.0,4952.0,1000.0,2912.0,943.0,3.7538,147500.0,1.0,0.0,0.0,0.0,0.0,5.251325556733828,1.7005494505494505
11584,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083,347700.0,1.0,0.0,0.0,0.0,0.0,6.914342629482071,2.252433484750162
11585,-116.96,33.52,9.0,2802.0,471.0,1155.0,421.0,4.125,392100.0,0.0,1.0,0.0,0.0,0.0,6.655581947743468,2.425974025974026
11586,-117.1,33.56,6.0,1868.0,289.0,750.0,247.0,4.3833,307600.0,1.0,0.0,0.0,0.0,0.0,7.562753036437247,2.490666666666667
11587,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244,337200.0,0.0,1.0,0.0,0.0,0.0,6.220820189274448,2.045643153526971
11588,-116.96,33.62,8.0,1003.0,167.0,388.0,140.0,4.2917,221900.0,0.0,1.0,0.0,0.0,0.0,7.164285714285715,2.5850515463917527
11589,-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,187500.0,1.0,0.0,0.0,0.0,0.0,6.352941176470588,2.511627906976744
11590,-117.12,33.49,4.0,21988.0,4055.0,8824.0,3252.0,3.9963,191100.0,1.0,0.0,0.0,0.0,0.0,6.761377613776138,2.4918404351767904
11591,-117.12,33.52,4.0,30401.0,4957.0,13251.0,4339.0,4.5841,212300.0,1.0,0.0,0.0,0.0,0.0,7.006453099792579,2.294241944004226
11592,-117.15,33.45,4.0,9089.0,1413.0,3886.0,1243.0,4.6904,174200.0,1.0,0.0,0.0,0.0,0.0,7.312148028962188,2.3389089037570767
11593,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2.83,43000.0,1.0,0.0,0.0,0.0,0.0,5.977777777777778,1.9078014184397163
11594,-117.23,33.57,6.0,13724.0,2269.0,5860.0,1986.0,3.9617,183000.0,1.0,0.0,0.0,0.0,0.0,6.910372608257805,2.3419795221843005
11595,-117.27,33.55,4.0,6112.0,890.0,2088.0,712.0,5.5351,429000.0,1.0,0.0,0.0,0.0,0.0,8.584269662921349,2.9272030651340994
